click_id,campaign_id,creative_id,platform,click_timestamp,cost_per_click,raw_utm_url,conversion_value
750060,1012,5733,Google,2025-12-08 15:12:27,5.08,https://valuetainment.com/?utm_medium=paid&utm_campaign=vtsummitvip&utm_source=tiktok,
546698,1009,5250,Meta,2026-02-16T18:01:36Z,3.93,https://valuetainment.com/?utm_medium=Paid_Social&utm_campaign=LEADERSHIP_101_EV&utm_source=tiktok,
418389,1009,5095,google,2025-11-23T13:19:07Z,4.28,https://valuetainment.com/?utm_source=tiktok&utm_medium=cpc&utm_campaign=le@dership_101_ev,
673131,1010,5459,google,2025-12-13 20:12:15,4.56,https://valuetainment.com/?utm_campaign=Pbd_cold_scale&utm_source=TikTok&utm_medium=ppc,766.19
497158,1001,5142,Google,2026-03-07T04:00:08Z,10.38,https://valuetainment.com/?utm_source=Google&utm_campaign=pbdpodprospq1,496.4
856086,1011,5281,Google,04/27/2026 12:06,,https://valuetainment.com/?utm_campaign=consult--dfy--retgt!!&utm_medium=paid&utm_source=TikTok,14.58
721785,1011,5604,google,2025-10-16 03:17:02,9.68,https://valuetainment.com/?utm_source=facebook&utm_campaign= consult_dfy_retgt ,
869911,1013,5225,GOOGLE,05/01/2026 03:30,11.86,https://valuetainment.com/?utm_campaign=Pat_lib_bundle&utm_medium=Paid_Social&utm_source=tiktok,37.66
767122,1002,5032,tik_tok,04/20/2026 17:35,12.47,https://valuetainment.com/?utm_source=TikTok&utm_campaign=brand gs promo&utm_medium=Paid_Social,
410365,1007,5089,META ,2026-01-04 01:57:16,4.33,https://valuetainment.com/?utm_source=META&utm_campaign=VT_SUMMIT_LASTCALL,
872758,1014,5089,Meta,2026-03-17T20:21:32Z,2.15,https://valuetainment.com/?utm_campaign=brand_pr&utm_source=META,384.26
418202,1010,5754,tiktok,2025-12-30T02:35:47Z,9.14,https://valuetainment.com/?utm_medium=CPC&utm_source=tik_tok&utm_campaign=pbd--cold--scale!!,798.81
924745,1004,5828,GOOGLE,2025-10-21 11:31:44,6.43,https://valuetainment.com/?utm_campaign=Sales_mastery_lnch&utm_source=google&utm_medium=cpc,467.84
837670,1001,5238,GOOGLE,2025-10-26T17:39:24Z,9.58,https://valuetainment.com/?utm_medium=paid&utm_campaign=Pbd_pod_prosp_q1&utm_source=tik_tok,520.13
218330,1003,5890,Google,10/24/2025 02:39,1.28,https://valuetainment.com/?utm_medium=cpc&utm_campaign=vt--summit--earlybird!!&utm_source=META,557.46
210754,1009,5104,META ,2025-11-21T13:24:04Z,2.78,https://valuetainment.com/?utm_campaign=leadership_101_ev&utm_source=Google,168.56
245345,1004,5432,TIKTOK,02/14/2026 08:32,0.53,https://valuetainment.com/?utm_campaign=SALES_MASTERY_LNCH&utm_source=TikTok&utm_medium=Paid_Social,758.46
888931,1014,5095,Meta,02/12/2026 14:50,6.99,https://valuetainment.com/?utm_medium=Paid_Social&utm_campaign=brand--protein--q2!!&utm_source=facebook,
851023,1009,5025,Google,10/02/2025 17:33,4.24,https://valuetainment.com/?utm_source=google&utm_campaign=leadership101ev&utm_medium=CPC,
777433,1011,5284,google,03/27/2026 20:56,6.31,https://valuetainment.com/?utm_source=META&utm_medium=ppc&utm_campaign=consult_,424.13
180552,1014,5758,TIKTOK,2026-02-24 07:16:52,6.31,https://valuetainment.com/?utm_campaign=brandproteinq2&utm_source=META&utm_medium=CPC,
559633,1015,5089,GOOGLE,2025-12-23T08:48:52Z,8.51,https://valuetainment.com/?utm_medium=ppc&utm_source=meta&utm_campaign=PBD_YT_REMARKETING,
902464,1015,5828,META ,2026-01-31T06:36:45Z,6.17,https://valuetainment.com/?utm_campaign=pbd_yt_remarketing&utm_source=google&utm_medium=cpc,704.2
881857,1012,5733,meta,2026-02-14 06:08:08,2.87,https://valuetainment.com/?utm_campaign=vt_summi&utm_medium=paid&utm_source=facebook,454.24
144780,1001,5759,google,01/25/2026 17:55,2.18,https://valuetainment.com/?utm_source=meta&utm_campaign=pbd_pod_&utm_medium=Paid_Social,459.72
528971,1010,5603,google,2026-02-18T00:54:10Z,5.41,https://valuetainment.com/?utm_campaign=pbdcoldscale&utm_medium=paid,
299379,1008,5432,TIKTOK,2026-01-13 10:28:41,0.95,https://valuetainment.com/?utm_source=TikTok&utm_campaign=brandfxsponsor,
122300,1007,5574,Meta,2026-03-05 10:26:40,2.18,https://valuetainment.com/?utm_campaign=vt_summit_lastcall&utm_source=tik_tok,29.82
940816,1012,5665,meta,2025-11-08T18:51:27Z,12.36,https://valuetainment.com/?utm_medium=ppc&utm_campaign=Vt_summit_vip&utm_source=tiktok,300.72
306369,1014,5913,meta,03/23/2026 18:31,1.37,https://valuetainment.com/?utm_medium=ppc&utm_campaign= brand_protein_q2 &utm_source=TikTok,
764261,1005,5558,Google,04/24/2026 23:41,3.82,https://valuetainment.com/?utm_medium=ppc&utm_campaign=Pbd_retarget_warm,
517416,1007,5718,meta,2026-02-06T19:18:04Z,7.73,https://valuetainment.com/?utm_source=Google&utm_medium=cpc&utm_campaign=VT_SUMMIT_LASTCALL,
232179,1006,5030,meta,2025-10-28T23:10:09Z,11.03,https://valuetainment.com/?utm_campaign=ceobootcampprosp&utm_medium=CPC&utm_source=meta,405.19
595589,1013,5030,meta,10/07/2025 09:00,1.01,https://valuetainment.com/?utm_campaign=pat_lib_bundle&utm_source=tiktok&utm_medium=cpc,
916639,1006,5104,Google,2025-12-25 20:55:37,4.55,https://valuetainment.com/?utm_medium=ppc&utm_campaign=Ceo_bootcamp_prosp,81.93
282971,1011,5142,GOOGLE,2025-10-15 22:51:45,7.9,https://valuetainment.com/?utm_campaign=consult--dfy--retgt!!,
314910,1003,5692,meta,2026-01-30T23:05:43Z,7.39,https://valuetainment.com/?utm_medium=cpc&utm_campaign=vt--summit--earlybird!!&utm_source=facebook,640.8
820208,1011,5603,Google,2026-03-02 07:19:14,9.63,https://valuetainment.com/?utm_campaign=consult--dfy--retgt!!&utm_source=TikTok&utm_medium=Paid_Social,
655193,1002,5733,google,2025-11-20T23:07:26Z,11.55,https://valuetainment.com/?utm_medium=cpc&utm_campaign=brand-gs-promo&utm_source=META,36.59
791287,1014,5517,META ,2026-03-31T20:51:27Z,6.92,https://valuetainment.com/?utm_medium=CPC&utm_source=tik_tok&utm_campaign=brand_pr,
670981,1008,5759,google,2026-03-11 15:13:54,7.17,https://valuetainment.com/?utm_campaign=br@nd_fx_sp0ns0r&utm_medium=CPC&utm_source=Google,606.64
750475,1015,5281,meta,11/26/2025 15:04,10.01,https://valuetainment.com/?utm_medium=paid&utm_campaign=Pbd_yt_remarketing,
991042,1004,5223,Meta,2026-01-24 02:04:07,6.03,https://valuetainment.com/?utm_medium=ppc&utm_campaign=sales--mastery--lnch!!&utm_source=facebook,632.42
124258,1001,5759,google,10/04/2025 10:20,1.42,https://valuetainment.com/?utm_campaign=pbdpodprospq1&utm_source=tik_tok&utm_medium=cpc,79.78
411180,1013,5574,google,2025-11-24 11:38:39,10.78,https://valuetainment.com/?utm_campaign=pat lib bundle&utm_medium=paid&utm_source=Google,
499050,1008,5250,meta,06/05/2026 10:41,5.62,https://valuetainment.com/?utm_source=meta&utm_medium=CPC&utm_campaign=brand fx sponsor,191.07
780699,1003,5604,Google,05/27/2026 20:24,4.96,https://valuetainment.com/?utm_source=google&utm_campaign= vt_summit_earlybird ,336.8
314655,1013,5284,meta,2026-05-24 09:40:39,12.27,https://valuetainment.com/?utm_source=tik_tok&utm_medium=Paid_Social&utm_campaign=patlibbundle,113.24
578179,1011,5432,tik_tok,2026-02-19T01:09:06Z,2.63,https://valuetainment.com/?utm_source=Google&utm_campaign=consult--dfy--retgt!!,371.41
820650,1008,5517,tiktok,10/21/2025 06:48,4.53,https://valuetainment.com/?utm_medium=Paid_Social&utm_campaign=Brand_fx_sponsor,
272769,1002,5459,GOOGLE,10/09/2025 19:29,8.85,https://valuetainment.com/?utm_campaign=brand-gs-promo&utm_medium=Paid_Social,699.99
880080,1008,5665,google,2025-12-17 03:26:16,2.96,https://valuetainment.com/?utm_medium=Paid_Social&utm_source=meta&utm_campaign=BRAND_FX_SPONSOR,
585517,1013,5754,META ,01/03/2026 07:36,7.23,https://valuetainment.com/?utm_campaign=PAT_LIB_BUNDLE&utm_source=tiktok&utm_medium=paid,445.83
520274,1010,5025,META ,2026-04-27T12:19:35Z,11.58,https://valuetainment.com/?utm_source=meta&utm_campaign=PBD_COLD_SCALE,334.64
499674,1001,5203,Meta,2026-05-16 07:27:29,6.04,https://valuetainment.com/?utm_campaign= pbd_pod_prosp_q1 &utm_source=tiktok&utm_medium=paid,776.12
709141,1014,5890,google,2025-10-08 15:55:52,10.12,https://valuetainment.com/?utm_campaign=brand--protein--q2!!,32.82
952262,1004,5517,meta,2025-11-22 08:08:21,9.64,https://valuetainment.com/?utm_medium=ppc&utm_campaign=sales_mastery_lnch&utm_source=Google,
389893,1010,5558,GOOGLE,04/30/2026 21:58,8.55,https://valuetainment.com/?utm_source=google&utm_medium=CPC&utm_campaign=pbd-cold-scale,779.25
390137,1012,5558,meta,2026-01-15 17:39:40,0.8,https://valuetainment.com/?utm_medium=CPC&utm_source=facebook&utm_campaign=vt summit vip,
948525,1006,5104,TIKTOK,2026-05-16 21:48:22,2.38,https://valuetainment.com/?utm_campaign=Ceo_bootcamp_prosp&utm_medium=paid&utm_source=TikTok,442.58
448034,1011,5603,google,04/12/2026 11:10,3.22,https://valuetainment.com/?utm_medium=CPC&utm_source=meta&utm_campaign= consult_dfy_retgt ,
425826,1003,5777,tik_tok,2026-03-19 00:32:13,5.37,https://valuetainment.com/?utm_campaign=vt_summit_e@rlybird&utm_source=tiktok,415.45
135965,1011,5429,META,2026-01-31 11:57:32,8.54,https://valuetainment.com/?utm_campaign=consult_dfy_retgt,
303410,1015,5828,meta,2026-06-04 03:03:50,9.9,https://valuetainment.com/?utm_source=facebook&utm_medium=Paid_Social&utm_campaign=pbd_yt_r,609.09
845525,1011,5238,META,2025-10-01 05:27:59,5.79,https://valuetainment.com/?utm_campaign=c0nsult_dfy_retgt&utm_source=google&utm_medium=CPC,357.17
421688,1007,5114,google,2025-11-10T15:19:47Z,11.72,https://valuetainment.com/?utm_source=tik_tok&utm_campaign=vt summit lastcall,642.95
436655,1001,5558,meta,2025-10-09 21:41:17,0.81,https://valuetainment.com/?utm_campaign= pbd_pod_prosp_q1 &utm_source=Google&utm_medium=CPC,
834277,1006,5228,GOOGLE,2026-04-19T13:59:49Z,11.25,https://valuetainment.com/?utm_campaign=ceo bootcamp prosp&utm_source=tiktok&utm_medium=cpc,193.88
954689,1001,5616,meta,2026-05-05T22:26:03Z,10.75,https://valuetainment.com/?utm_campaign= pbd_pod_prosp_q1 &utm_medium=CPC&utm_source=Google,396.49
244793,1001,5281,TIKTOK,2026-01-28 19:15:22,11.37,https://valuetainment.com/?utm_medium=CPC&utm_source=google&utm_campaign=pbd-pod-prosp-q1,
968167,1003,5142,GOOGLE,2025-12-28 00:54:22,6.52,https://valuetainment.com/?utm_campaign=vt--summit--earlybird!!&utm_source=google&utm_medium=ppc,270.19
650744,1002,5238,Meta,2026-05-08 07:23:05,10.6,https://valuetainment.com/?utm_medium=CPC&utm_source=TikTok&utm_campaign=Brand_gs_promo,586.34
410158,1006,5095,meta,2026-03-28T08:49:34Z,12.49,https://valuetainment.com/?utm_campaign=ceo--bootcamp--prosp!!&utm_source=facebook,
991817,1003,5281,META ,2026-01-23T23:35:45Z,11.89,https://valuetainment.com/?utm_source=meta&utm_campaign=vt_summit_e@rlybird,
235193,1005,5281,meta,01/24/2026 19:26,6.52,https://valuetainment.com/?utm_campaign= pbd_retarget_warm &utm_medium=Paid_Social,
324191,1001,5429,Meta,2025-12-10T03:17:56Z,,https://valuetainment.com/?utm_source=tiktok&utm_medium=Paid_Social&utm_campaign=pbd-pod-prosp-q1,
872454,1008,5006,meta,2025-12-29T23:26:58Z,9.04,https://valuetainment.com/?utm_medium=CPC&utm_source=google&utm_campaign=brand_fx_sponsor,
215806,1009,5225,META ,2025-11-18 02:01:15,10.59,https://valuetainment.com/?utm_campaign=leadership--101--ev!!&utm_source=meta,
329403,1014,5432,meta,2026-04-02T23:26:23Z,6.45,https://valuetainment.com/?utm_source=meta&utm_campaign=Brand_protein_q2&utm_medium=ppc,
126925,1010,5913,meta,2026-05-18T22:45:07Z,7.39,https://valuetainment.com/?utm_campaign=PBD_COLD_SCALE&utm_source=google,300.25
554928,1012,5225,Google,2026-01-13 10:47:48,10.22,https://valuetainment.com/?utm_source=google&utm_medium=ppc&utm_campaign=vt_summi,165.96
794070,1003,5203,Meta,05/01/2026 05:25,3.98,https://valuetainment.com/?utm_campaign=vt--summit--earlybird!!&utm_source=meta,46.79
543607,1009,5665,GOOGLE,11/29/2025 21:50,,https://valuetainment.com/?utm_source=facebook&utm_medium=Paid_Social&utm_campaign=leadership-101-ev,
695090,1002,5429,meta,2026-05-05 04:25:37,9.92,https://valuetainment.com/?utm_campaign=Brand_gs_promo&utm_source=TikTok&utm_medium=Paid_Social,
530255,1013,5558,GOOGLE,2026-06-02T17:59:08Z,6.64,https://valuetainment.com/?utm_medium=ppc&utm_source=tik_tok&utm_campaign=patlibbundle,
846617,1007,5604,Google,04/26/2026 06:31,2.98,https://valuetainment.com/?utm_source=tiktok&utm_medium=cpc&utm_campaign=vt--summit--lastcall!!,
328621,1006,5027,google,2025-12-19T17:01:59Z,4.42,https://valuetainment.com/?utm_medium=Paid_Social&utm_campaign=ceo_boot&utm_source=google,661.16
873040,1001,5025,META ,2026-01-03 20:54:14,7.33,https://valuetainment.com/?utm_campaign=Pbd_pod_prosp_q1,713.88
259000,1001,5089,google,01/03/2026 21:38,4.26,https://valuetainment.com/?utm_source=META&utm_campaign=pbd pod prosp q1,465.25
925814,1006,5250,TikTok,2026-01-03T00:52:22Z,,https://valuetainment.com/?utm_medium=CPC&utm_campaign=ceo_boot&utm_source=TikTok,
443272,1002,5006,meta,2025-11-30 02:26:53,6.81,https://valuetainment.com/?utm_medium=Paid_Social&utm_source=facebook&utm_campaign=brand_gs_promo,
930502,1012,5032,Meta,2026-05-17T14:59:30Z,5.91,https://valuetainment.com/?utm_source=META&utm_medium=Paid_Social&utm_campaign=vt_summit_vip,
740561,1002,5517,Meta,2025-12-06 12:46:14,3.55,https://valuetainment.com/?utm_medium=CPC&utm_source=tiktok&utm_campaign=br@nd_gs_pr0m0,
503953,1003,5030,GOOGLE,2026-05-10 09:46:49,11.97,https://valuetainment.com/?utm_medium=CPC&utm_source=google&utm_campaign=vt--summit--earlybird!!,709.96
725847,1007,5006,meta,2026-02-13 05:00:11,2.13,https://valuetainment.com/?utm_campaign=VT_SUMMIT_LASTCALL&utm_medium=ppc&utm_source=Google,
485060,1013,5203,Meta,2026-02-18T09:48:10Z,6.36,https://valuetainment.com/?utm_campaign=p@t_lib_bundle&utm_source=META&utm_medium=CPC,148.61
694691,1004,5025,Google,2026-01-07T06:43:27Z,11.27,https://valuetainment.com/?utm_campaign= sales_mastery_lnch &utm_medium=Paid_Social&utm_source=Google,359.52
867787,1010,5238,TIKTOK,06/06/2026 00:24,9.1,https://valuetainment.com/?utm_source=Google&utm_campaign=PBD_COLD_SCALE,
266924,1006,5250,tik_tok,2025-10-04 07:07:52,7.6,https://valuetainment.com/?utm_medium=ppc&utm_source=tik_tok&utm_campaign=ceo--bootcamp--prosp!!,80.53
494326,1008,5517,Google,2025-10-21 19:11:37,1.38,https://valuetainment.com/?utm_campaign=brandfxsponsor&utm_source=tiktok&utm_medium=Paid_Social,237.52
257187,1013,5203,google,2025-12-20T00:51:08Z,0.6,https://valuetainment.com/?utm_campaign=pat--lib--bundle!!&utm_source=tiktok,
183091,1004,5777,Google,05/04/2026 17:31,10.57,https://valuetainment.com/?utm_medium=cpc&utm_campaign=salesmasterylnch&utm_source=META,
558128,1007,5692,google,01/19/2026 22:39,7.96,https://valuetainment.com/?utm_source=meta&utm_medium=paid&utm_campaign=vtsummitlastcall,
612608,1003,5828,Meta,2026-02-18T03:38:44Z,5.6,https://valuetainment.com/?utm_source=meta&utm_campaign=vtsummitearlybird&utm_medium=Paid_Social,390.49
703240,1007,5890,GOOGLE,10/31/2025 18:02,0.62,https://valuetainment.com/?utm_source=tiktok&utm_medium=Paid_Social&utm_campaign=vtsummitlastcall,552.21
484655,1014,5429,google,03/16/2026 11:29,9.83,https://valuetainment.com/?utm_source=facebook&utm_campaign=Brand_protein_q2,
975355,1014,5432,GOOGLE,2026-01-11T10:24:07Z,4.8,https://valuetainment.com/?utm_campaign=brand-protein-q2&utm_source=tik_tok&utm_medium=CPC,722.23
519657,1001,5574,Meta,2026-05-21T18:59:01Z,4.84,https://valuetainment.com/?utm_campaign=pbd-pod-prosp-q1&utm_source=TikTok&utm_medium=CPC,211.53
537649,1009,5558,meta,02/21/2026 21:50,1.06,https://valuetainment.com/?utm_campaign=Leadership_101_ev&utm_source=TikTok,
446700,1004,5250,tik_tok,02/21/2026 16:46,10.82,https://valuetainment.com/?utm_medium=cpc&utm_campaign=Sales_mastery_lnch,374.76
935456,1004,5238,meta,01/04/2026 02:17,6.01,https://valuetainment.com/?utm_source=meta&utm_campaign=sales_mastery_lnch,642.95
794464,1005,5228,TikTok,12/30/2025 14:50,1.19,https://valuetainment.com/?utm_campaign= pbd_retarget_warm &utm_source=META&utm_medium=paid,390.65
183487,1005,5089,META,2026-05-30 18:33:48,5.44,https://valuetainment.com/?utm_campaign=pbd_reta&utm_medium=Paid_Social&utm_source=tik_tok,83.67
450884,1003,5654,Meta,2026-05-14T13:55:15Z,2.67,https://valuetainment.com/?utm_campaign=vt_summi&utm_source=Google,179.37
693151,1001,5432,google,2026-06-06 06:01:27,11.71,https://valuetainment.com/?utm_source=tiktok&utm_medium=CPC&utm_campaign=pbd_p0d_pr0sp_q1,
953763,1011,5104,Google,2025-10-14 20:18:58,,https://valuetainment.com/?utm_source=TikTok&utm_campaign=CONSULT_DFY_RETGT&utm_medium=paid,4.58
138056,1014,5692,meta,2026-05-28T00:24:33Z,4.84,https://valuetainment.com/?utm_source=facebook&utm_medium=ppc&utm_campaign=brand_pr,71.98
434064,1001,5828,META,2025-12-30T08:26:36Z,9.09,https://valuetainment.com/?utm_medium=cpc&utm_campaign=pbd_pod_&utm_source=tik_tok,
318897,1002,5429,META ,2026-05-28T16:41:33Z,12.16,https://valuetainment.com/?utm_source=meta&utm_campaign=brand--gs--promo!!&utm_medium=cpc,712.88
218055,1001,5284,Meta,2026-01-13 21:12:19,3.28,https://valuetainment.com/?utm_source=TikTok&utm_campaign=PBD_POD_PROSP_Q1,463.82
664941,1014,5654,meta,2026-05-28T16:40:32Z,,https://valuetainment.com/?utm_campaign=BRAND_PROTEIN_Q2&utm_source=META,269.25
533749,1008,5517,google,03/10/2026 18:06,1.53,https://valuetainment.com/?utm_medium=paid&utm_campaign=brand-fx-sponsor,67.92
480424,1014,5754,meta,2025-10-28T21:25:36Z,9.18,https://valuetainment.com/?utm_source=META&utm_medium=ppc&utm_campaign=brand-protein-q2,
981581,1008,5890,META ,2026-03-24T08:33:28Z,,https://valuetainment.com/?utm_source=google&utm_campaign=br@nd_fx_sp0ns0r&utm_medium=cpc,619.23
321017,1008,5114,Google,2025-12-26 04:40:42,3.86,https://valuetainment.com/?utm_campaign=Brand_fx_sponsor&utm_medium=Paid_Social&utm_source=TikTok,178.62
136862,1001,5558,google,04/28/2026 22:36,10.82,https://valuetainment.com/?utm_medium=ppc&utm_campaign=pbd-pod-prosp-q1&utm_source=TikTok,
339352,1012,5692,Meta,2026-04-30T09:49:52Z,9.03,https://valuetainment.com/?utm_campaign=Vt_summit_vip&utm_source=tiktok&utm_medium=CPC,56.44
906998,1010,5759,Meta,2025-11-04T14:13:10Z,12.35,https://valuetainment.com/?utm_medium=Paid_Social&utm_source=META&utm_campaign= pbd_cold_scale ,788.76
147465,1002,5281,Google,2025-11-10 06:02:15,1.4,https://valuetainment.com/?utm_source=meta&utm_medium=ppc&utm_campaign=brand_gs,
874864,1001,5733,Meta,12/06/2025 05:24,5.3,https://valuetainment.com/?utm_source=google&utm_medium=CPC&utm_campaign=pbd-pod-prosp-q1,198.68
428605,1013,5228,meta,03/28/2026 03:15,3.84,https://valuetainment.com/?utm_source=META&utm_campaign=pat--lib--bundle!!&utm_medium=cpc,568.02
688942,1005,5006,META ,2026-01-03T17:53:19Z,9.18,https://valuetainment.com/?utm_campaign=pbd_retarget_warm&utm_medium=paid,176.32
418862,1012,5250,Google,10/16/2025 11:31,11.81,https://valuetainment.com/?utm_campaign= vt_summit_vip &utm_source=tiktok,395.04
896450,1005,5603,google,2026-06-01T00:01:54Z,7.85,https://valuetainment.com/?utm_campaign=PBD_RETARGET_WARM&utm_source=TikTok&utm_medium=ppc,185.81
709080,1004,5006,TIKTOK,02/05/2026 14:51,4.85,https://valuetainment.com/?utm_campaign=sales-mastery-lnch&utm_medium=Paid_Social&utm_source=tiktok,109.39
927749,1012,5095,Meta,06/02/2026 12:53,2.52,https://valuetainment.com/?utm_source=TikTok&utm_campaign=Vt_summit_vip&utm_medium=CPC,237.65
224062,1011,5114,meta,2026-06-03 01:33:51,2.4,https://valuetainment.com/?utm_medium=Paid_Social&utm_source=tiktok&utm_campaign=CONSULT_DFY_RETGT,642.92
592941,1010,5281,meta,02/24/2026 09:51,10.13,https://valuetainment.com/?utm_medium=Paid_Social&utm_campaign=pbd cold scale&utm_source=meta,434.76
118519,1007,5203,Google,2026-01-28T00:16:59Z,1.55,https://valuetainment.com/?utm_campaign=vtsummitlastcall&utm_source=google,
505218,1003,5654,Meta,2025-10-23 05:43:08,8.79,https://valuetainment.com/?utm_source=google&utm_campaign=VT_SUMMIT_EARLYBIRD,
871574,1006,5758,meta,12/19/2025 10:07,10.03,https://valuetainment.com/?utm_medium=ppc&utm_campaign=ceo_boot&utm_source=TikTok,
110114,1008,5459,TIKTOK,2026-01-09 04:59:31,4.84,https://valuetainment.com/?utm_medium=CPC&utm_campaign=BRAND_FX_SPONSOR&utm_source=google,763.99
170316,1013,5777,META,2026-04-29T10:02:32Z,10.79,https://valuetainment.com/?utm_medium=cpc&utm_campaign=p@t_lib_bundle,121.41
881718,1004,5203,Meta,2026-04-08T03:18:04Z,10.25,https://valuetainment.com/?utm_source=tiktok&utm_campaign=SALES_MASTERY_LNCH&utm_medium=CPC,
950158,1002,5604,Meta,05/14/2026 11:50,10.71,https://valuetainment.com/?utm_source=tik_tok&utm_campaign= brand_gs_promo &utm_medium=paid,
142070,1002,5574,meta,10/19/2025 15:51,1.83,https://valuetainment.com/?utm_campaign=brand_gs&utm_medium=paid&utm_source=facebook,612.78
874954,1011,5203,Meta,2025-11-11T06:43:44Z,11.33,https://valuetainment.com/?utm_medium=paid&utm_source=google&utm_campaign=consult dfy retgt,665.66
885407,1001,5281,TikTok,2026-05-07T14:48:07Z,7.51,https://valuetainment.com/?utm_source=Google&utm_campaign= pbd_pod_prosp_q1 ,753.18
151812,1014,5104,Meta,2025-12-01T06:00:43Z,2.31,https://valuetainment.com/?utm_medium=Paid_Social&utm_source=meta&utm_campaign=brand_pr,106.86
575491,1005,5223,meta,2026-03-18 07:22:20,6.63,https://valuetainment.com/?utm_campaign=pbd_ret@rget_w@rm,565.45
630229,1013,5025,meta,10/06/2025 11:58,10.45,https://valuetainment.com/?utm_source=META&utm_medium=cpc&utm_campaign=pat lib bundle,
546377,1005,5203,Google,2026-04-19T14:53:59Z,3.46,https://valuetainment.com/?utm_source=google&utm_medium=paid&utm_campaign=pbd-retarget-warm,
843437,1013,5104,Google,2026-01-26T02:29:40Z,4.62,https://valuetainment.com/?utm_campaign=pat lib bundle&utm_source=tiktok&utm_medium=Paid_Social,794.15
414272,1014,5718,google,2026-02-19T17:17:16Z,3.35,https://valuetainment.com/?utm_campaign=Brand_protein_q2&utm_medium=Paid_Social&utm_source=facebook,
927842,1001,5432,google,2025-12-18 15:15:41,2.08,https://valuetainment.com/?utm_campaign=pbd-pod-prosp-q1&utm_medium=ppc,612.03
259814,1005,5284,GOOGLE,02/09/2026 02:19,3.22,https://valuetainment.com/?utm_source=TikTok&utm_medium=Paid_Social&utm_campaign=pbd--retarget--warm!!,196.58
746000,1008,5432,meta,2026-01-04T11:06:39Z,3.73,https://valuetainment.com/?utm_campaign=BRAND_FX_SPONSOR&utm_source=tiktok,
927683,1006,5754,Google,2026-05-24 07:26:23,1.18,https://valuetainment.com/?utm_source=google&utm_campaign=ceo bootcamp prosp&utm_medium=CPC,262.78
815819,1003,5142,META ,10/16/2025 18:44,,https://valuetainment.com/?utm_medium=CPC&utm_campaign=vt_summi,588.06
264091,1011,5142,GOOGLE,05/29/2026 07:48,4.34,https://valuetainment.com/?utm_source=Google&utm_medium=Paid_Social&utm_campaign=c0nsult_dfy_retgt,
208834,1003,5759,META ,2026-05-09 04:24:05,0.52,https://valuetainment.com/?utm_medium=paid&utm_campaign= vt_summit_earlybird &utm_source=facebook,
807025,1002,5223,google,2026-03-27 03:02:07,3.48,https://valuetainment.com/?utm_medium=paid&utm_campaign=brand--gs--promo!!&utm_source=facebook,182.32
484150,1001,5558,GOOGLE,2026-04-09 20:13:52,9.1,https://valuetainment.com/?utm_campaign=pbd_p0d_pr0sp_q1&utm_medium=Paid_Social&utm_source=facebook,
336735,1010,5027,GOOGLE,01/08/2026 07:11,,https://valuetainment.com/?utm_medium=paid&utm_source=tiktok&utm_campaign=pbd--cold--scale!!,
314498,1013,5777,google,02/04/2026 04:14,,https://valuetainment.com/?utm_source=tik_tok&utm_medium=paid&utm_campaign=pat lib bundle,788.5
495896,1010,5828,meta,02/21/2026 19:02,2.98,https://valuetainment.com/?utm_medium=cpc&utm_campaign=pbd_cold&utm_source=Google,
365970,1003,5250,google,2026-01-07T09:34:47Z,8.87,https://valuetainment.com/?utm_campaign= vt_summit_earlybird &utm_medium=paid,
207083,1014,5281,meta,2026-04-21T09:07:30Z,5.14,https://valuetainment.com/?utm_campaign=br@nd_pr0tein_q2&utm_source=google&utm_medium=cpc,403.52
646449,1007,5284,META ,05/01/2026 18:15,8.94,https://valuetainment.com/?utm_source=tiktok&utm_campaign=vt-summit-lastcall,
751050,1003,5574,meta,2026-03-06T11:41:34Z,7.27,https://valuetainment.com/?utm_source=TikTok&utm_campaign=Vt_summit_earlybird&utm_medium=cpc,
703410,1011,5616,Meta,03/17/2026 12:08,12.25,https://valuetainment.com/?utm_campaign=c0nsult_dfy_retgt&utm_medium=CPC&utm_source=google,565.4
212838,1012,5250,google,2026-03-05T12:33:30Z,8.11,https://valuetainment.com/?utm_source=meta&utm_medium=cpc&utm_campaign=vtsummitvip,262.9
880195,1009,5006,meta,11/07/2025 15:55,3.28,https://valuetainment.com/?utm_campaign=LEADERSHIP_101_EV&utm_medium=paid&utm_source=google,105.36
838505,1008,5574,meta,2026-05-07 10:56:37,10.17,https://valuetainment.com/?utm_campaign=brand_fx&utm_source=tik_tok&utm_medium=Paid_Social,709.3
187920,1006,5828,Meta,2026-03-08 05:21:27,3.05,https://valuetainment.com/?utm_source=tik_tok&utm_medium=CPC&utm_campaign=Ceo_bootcamp_prosp,219.29
779089,1003,5281,meta,2026-05-19T13:58:35Z,8.58,https://valuetainment.com/?utm_medium=paid&utm_source=tiktok&utm_campaign=vt_summit_e@rlybird,314.62
116567,1006,5718,GOOGLE,11/19/2025 03:07,8.68,https://valuetainment.com/?utm_medium=CPC&utm_source=meta&utm_campaign=ceo--bootcamp--prosp!!,
560959,1003,5104,META,2026-02-02T00:14:40Z,6.05,https://valuetainment.com/?utm_source=tik_tok&utm_campaign=vt-summit-earlybird&utm_medium=CPC,
305435,1012,5574,Google,2026-05-14T13:56:33Z,10.32,https://valuetainment.com/?utm_source=tiktok&utm_medium=paid&utm_campaign=Vt_summit_vip,168.2
